Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805355546.180717024218_sel06_S9.wav,180717000000,S9,107.3555889,388,85.19420703,1,1,76,0,12,70,0,0,1,0.14634146341463414,NA,0.5569620253164557,2018-07-17,9,Spectrogram 1,1,28654.007291515,28852.532834732,338.6,6693.2,2018-07-17,10:39:50,10:43:09,198.5255,Maneuver+TransitA,NA,D1_201807,CG,0.05514597222222222,2018-07-17T00:39:50Z,2018-07-17T00:39:50Z,10,2018-07-17,Tuesday
805355546.180723024124_sel04_S11.wav,180723000000,S11,107.8602745,1126,80.65717722,1,1,82,13,0,57,0,0,0.8631578947368421,0,NA,0.5394736842105263,2018-07-23,11,Spectrogram 1,1,50953.868596487,51201.795612591,737.1,2948.2,2018-07-23,16:50:36,16:54:44,247.927,Maneuver+TransitA,NA,D1_201807,CG,0.0688686111111111,2018-07-23T06:50:36Z,2018-07-23T06:50:36Z,16,2018-07-23,Monday
805355546.180723024124_sel06_S26.wav,180723000000,S26,108.2691263,274,84.4775091,1,1,78,0,9,70,0,0,1,0.11392405063291139,NA,0.554140127388535,2018-07-23,26,Spectrogram 1,1,115030.48175038,116123.489035645,378.5,8167.3,2018-07-24,10:38:28,10:56:41,1093.0073,Maneuver+TransitA,NA,D1_201807,CG,0.3036131388888889,2018-07-24T00:38:28Z,2018-07-24T00:38:28Z,10,2018-07-24,Tuesday
805355546.180725024106_sel05_S28.wav,180725000000,S28,106.033866,124,85.33582935,1,1,75,0,13,70,0,0,1,0.1566265060240964,NA,0.5569620253164557,2018-07-25,28,Spectrogram 1,1,114388.832118385,115595.22627059,622.5,5020.1,2018-07-26,10:27:29,10:47:35,1206.3942,Maneuver+TransitA,NA,D1_201807,CG,0.3351095,2018-07-26T00:27:29Z,2018-07-26T00:27:29Z,10,2018-07-26,Thursday
805355546.180725024106_sel15_S32.wav,180725000000,S32,108.0525944,243,93.75309054,1,1,43,0,51,58,0,12,1,0.46788990825688076,0,0.618421052631579,2018-07-25,32,Spectrogram 1,1,120280.350303482,122047.372184276,441.8,5582.3,2018-07-26,12:05:40,12:35:07,1767.0219,Maneuver+TransitA,NA,D1_201807,CG,0.49083941666666664,2018-07-26T02:05:40Z,2018-07-26T02:05:40Z,12,2018-07-26,Thursday
805355546.180725024106_sel23_S34.wav,180725000000,S34,108.881269,136,91.74531743,1,1,50,0,43,70,0,0,1,0.3805309734513274,NA,0.5705521472392638,2018-07-25,34,Spectrogram 1,1,131124.591239766,132161.23356805,421.7,6666.7,2018-07-26,15:06:23,15:23:39,1036.6423,Maneuver+TransitA,NA,D1_201807,CG,0.2879561944444444,2018-07-26T05:06:23Z,2018-07-26T05:06:23Z,15,2018-07-26,Thursday
805355546.180725024106_sel26_S40.wav,180725000000,S40,106.6323229,266,81.01085944,1,1,82,11,0,59,0,0,0.8817204301075269,0,NA,0.5394736842105263,2018-07-25,40,Spectrogram 1,1,136282.313851794,136522.620430824,220.9,4558.2,2018-07-26,16:32:20,16:36:21,240.3066,Maneuver+TransitA,NA,D1_201807,CG,0.06675183333333333,2018-07-26T06:32:20Z,2018-07-26T06:32:20Z,16,2018-07-26,Thursday
805355546.180727024048_sel05_S3.wav,180727000000,S3,107.3968348,278,84.94615692,1,1,76,0,11,70,0,0,1,0.13580246913580246,NA,0.554140127388535,2018-07-27,3,Spectrogram 1,1,15647.781014979,17585.722612029,0,4170,2018-07-27,07:01:35,07:33:53,1937.9416,Maneuver+TransitA,NA,D1_201807,CG,0.5383171111111111,2018-07-26T21:01:35Z,2018-07-26T21:01:35Z,7,2018-07-27,Friday
805355546.180727024048_sel26_S34.wav,180727000000,S34,107.5012194,2073,80.03018463,1,1,81,17,0,53,0,0,0.826530612244898,0,NA,0.5364238410596026,2018-07-27,34,Spectrogram 1,1,131873.189768963,131925.61312056,1751,3112.8,2018-07-28,15:18:34,15:19:26,52.4234,Maneuver+TransitA,NA,D1_201807,CG,0.014562055555555556,2018-07-28T05:18:34Z,2018-07-28T05:18:34Z,15,2018-07-28,Saturday
805355546.180727024048_sel39_S35.wav,180727000000,S35,108.7023661,2849,82.25159681,1,1,84,4,0,66,0,0,0.9545454545454546,0,NA,0.5454545454545454,2018-07-27,35,Spectrogram 1,1,133391.941592883,134738.496343826,933.9,7529.2,2018-07-28,15:43:53,16:06:19,1346.5548,Maneuver+TransitA,NA,D1_201807,CG,0.37404299999999996,2018-07-28T05:43:53Z,2018-07-28T05:43:53Z,15,2018-07-28,Saturday
805355546.180727024048_sel42_S36.wav,180727000000,S36,107.1020559,2173,81.12479929,1,1,82,10,0,60,0,0,0.8913043478260869,0,NA,0.5394736842105263,2018-07-27,36,Spectrogram 1,1,136090.335753422,136373.651968289,1673.2,3852.1,2018-07-28,16:28:51,16:33:34,283.3162,Maneuver+TransitA,NA,D1_201807,CG,0.07869894444444443,2018-07-28T06:28:51Z,2018-07-28T06:28:51Z,16,2018-07-28,Saturday
805355546.180727024048_sel47_S38.wav,180727000000,S38,109.8404714,2116,85.72036377,1,1,73,0,15,70,0,0,1,0.17647058823529413,NA,0.5569620253164557,2018-07-27,38,Spectrogram 1,1,140067.729911877,140335.627728589,1595.3,6323,2018-07-28,17:35:08,17:39:36,267.8978,Maneuver+TransitA,NA,D1_201807,CG,0.07441605555555555,2018-07-28T07:35:08Z,2018-07-28T07:35:08Z,17,2018-07-28,Saturday
805355546.180727024048_sel57_S39.wav,180727000000,S39,108.9858566,2674,89.94833635,1,1,56,0,36,70,0,0,1,0.33962264150943394,NA,0.5679012345679012,2018-07-27,39,Spectrogram 1,1,144544.474444282,145479.42335368,914.4,5680.9,2018-07-28,18:49:45,19:05:20,934.9489,Maneuver+TransitA,NA,D1_201807,CG,0.2597080277777778,2018-07-28T08:49:45Z,2018-07-28T08:49:45Z,18,2018-07-28,Saturday
805355546.180802023946_sel13_S22.wav,180802000000,S22,106.1225728,403,90.56313197,1,1,54,0,38,70,0,0,1,0.35185185185185186,NA,0.5679012345679012,2018-08-02,22,Spectrogram 1,1,214361.036482573,214502.671521426,39.8,3924.3,2018-08-04,14:12:17,14:14:38,141.635,Maneuver+TransitA,NA,D1_201807,CG,0.039343055555555555,2018-08-04T04:12:17Z,2018-08-04T04:12:17Z,14,2018-08-04,Saturday
805355546.180802023946_sel16_S27.wav,180802000000,S27,108.3858071,226,97.95146698,1,1,30,0,65,30,0,40,1,0.6842105263157895,0,0.76,2018-08-02,27,Spectrogram 1,1,224281.160562865,225921.788297704,278.9,3685.3,2018-08-04,16:57:35,17:24:56,1640.6277,Maneuver+TransitA,NA,D1_201807,CG,0.4557299166666667,2018-08-04T06:57:35Z,2018-08-04T06:57:35Z,16,2018-08-04,Saturday
805355546.180705024418_sel02_S11.wav,180705000000,S11,127.1104212,298,117.5219512,1,1,4,0,30,0,39,0,1,1,1,1,2018-07-05,11,Spectrogram 1,1,34296.240855931,34920.065676247,0,9541.833,2018-07-05,12:15:53,12:26:16,623.8248,Maneuver+Transit,NA,D1_201807,CG,0.17328466666666667,2018-07-05T02:15:53Z,2018-07-05T02:15:53Z,12,2018-07-05,Thursday
805355546.180707024358_sel18_S10.wav,180707000000,S10,123.0173926,160,110.3184173,1,1,9,0,51,0,37,15,1,1,0.7115384615384616,1,2018-07-07,10,Spectrogram 1,1,130012.233565967,131117.197072977,19.92,7111.554,2018-07-08,14:50:42,15:09:07,1104.9635,Maneuver+Transit,on/off,D1_201807,CG,0.30693430555555556,2018-07-08T04:50:42Z,2018-07-08T04:50:42Z,14,2018-07-08,Sunday
805355546.180707024358_sel12_S2.wav,180707000000,S2,128.9282705,257,114.221304,1,1,6,0,38,0,46,0,1,1,1,1,2018-07-07,2,Spectrogram 1,1,14128.948901064,16396.817514218,0,7920.8,2018-07-07,06:39:26,07:17:14,2267.8686,Maneuver+Transit,multiple CPAs within,D1_201807,CG,0.6299634999999999,2018-07-06T20:39:26Z,2018-07-06T20:39:26Z,6,2018-07-07,Saturday
805355546.180707024358_sel16_S9.wav,180707000000,S9,130.229753,186,114.6398617,1,1,5,0,38,0,45,0,1,1,1,1,2018-07-07,9,Spectrogram 1,1,127621.781006645,128606.394143872,239.044,7470.12,2018-07-08,14:10:54,14:27:18,984.6131,Maneuver+Transit,NA,D1_201807,CG,0.2735036388888889,2018-07-08T04:10:54Z,2018-07-08T04:10:54Z,14,2018-07-08,Sunday
805355546.180711024316_sel06_S28.wav,180711000000,S28,123.2129403,95,110.5213701,1,1,9,0,50,0,38,14,1,1,0.7307692307692307,1,2018-07-11,28,Spectrogram 1,1,128106.394104532,133050.678791575,159,6004,2018-07-12,14:18:16,15:40:39,4944.2847,Maneuver+Transit,on/off,D1_201807,CG,1.3734124166666668,2018-07-12T04:18:16Z,2018-07-12T04:18:16Z,14,2018-07-12,Thursday
805355546.180713024252_sel03_S3.wav,180713000000,S3,120.8618138,203,113.3410149,1,1,6,0,42,0,47,0,1,1,1,1,2018-07-13,3,Spectrogram 1,1,17669.474435949,18435.065681965,79.7,6772.9,2018-07-13,07:37:21,07:50:07,765.5912,Maneuver+Transit,NA,D1_201807,CG,0.2126642222222222,2018-07-12T21:37:21Z,2018-07-12T21:37:21Z,7,2018-07-13,Friday
805355546.180715024234_sel04_S15.wav,180715000000,S15,114.5721057,417,102.2004182,1,1,21,0,75,4,0,65,1,0.9493670886075949,0,0.96,2018-07-15,15,Spectrogram 1,1,25097.350357284,25856.503629091,0,7290.8,2018-07-15,09:40:49,09:53:28,759.1533,Maneuver+Transit,NA,D1_201807,CG,0.21087591666666666,2018-07-14T23:40:49Z,2018-07-14T23:40:49Z,9,2018-07-15,Sunday
805355546.180715024234_sel14_S31.wav,180715000000,S31,120.528493,222,103.0107676,1,1,19,0,76,0,1,63,1,1,0.015625,1,2018-07-15,31,Spectrogram 1,1,105686.204374909,108233.959820696,438.2,9282.9,2018-07-16,08:03:55,08:46:22,2547.7554,Maneuver+Transit,on/off,D1_201807,CG,0.7077098333333334,2018-07-15T22:03:55Z,2018-07-15T22:03:55Z,8,2018-07-16,Monday
805355546.180717024218_sel02_S13.wav,180717000000,S13,113.2229005,2609,87.44955485,1,1,66,0,24,70,0,0,1,0.2553191489361702,NA,0.5625,2018-07-17,13,Spectrogram 1,1,41287.072979729,43784.357655049,139.4,9183.3,2018-07-17,14:10:23,14:51:59,2497.2847,Maneuver+Transit,NA,D1_201807,CG,0.6936901944444445,2018-07-17T04:10:23Z,2018-07-17T04:10:23Z,14,2018-07-17,Tuesday
805355546.180717024218_sel04_S30.wav,180717000000,S30,121.0686704,1240,101.076022,1,1,23,0,73,11,0,59,1,0.8690476190476191,0,0.897196261682243,2018-07-17,30,Spectrogram 1,1,129701.248137926,130040.094851536,0,7490,2018-07-18,16:23:12,16:28:51,338.8467,Maneuver+Transit,NA,D1_201807,CG,0.09412408333333333,2018-07-18T06:23:12Z,2018-07-18T06:23:12Z,16,2018-07-18,Wednesday
805355546.180721024142_sel16_S2.wav,180721000000,S2,136.5167745,60,131.8115046,1,1,1,0,8,0,15,0,1,1,1,1,2018-07-21,2,Spectrogram 1,1,24682.934301369,25914.948888564,0,9422.3,2018-07-21,09:33:04,09:53:36,1232.0146,Maneuver+Transit,NA,D1_201807,CG,0.34222627777777775,2018-07-20T23:33:04Z,2018-07-20T23:33:04Z,9,2018-07-21,Saturday
